조사일,stage_num,scenario,risk_score,HSI_14,CSI,heat_streak,평균기온(°C),수온(℃),저수율(%),유입량(㎥/s),총방류량(㎥/s)
2024-07-09,0,S-GRN,35.7,0.0,0.0,0,23.366666666666664,24.642857142857142,74.15,1377.586,429.502
2024-07-10,0,S-GRN,34.2,0.0,0.0,0,24.066666666666663,24.585714285714285,90.94,3992.832,1096.323
2024-07-11,0,S-GRN,36.2,0.0,0.0,0,24.8,24.52857142857143,86.97,1092.783,1777.618
2024-07-12,0,S-GRN,43.2,0.0,0.0,0,26.066666666666663,24.47142857142857,79.7,527.029,1780.05
2024-07-13,0,S-GRN,44.8,0.0,0.0,0,26.6,24.414285714285715,71.61,380.56,1775.704
2024-07-14,0,S-GRN,36.5,0.0,0.0,0,26.03333333333333,24.357142857142858,62.96,282.359,1774.304
2024-07-15,0,S-GRN,39.9,0.0,0.0,0,26.666666666666668,24.3,55.69,193.933,1448.797
2024-07-16,0,S-GRN,31.6,0.0,0.0,0,24.73333333333333,24.4375,54.21,225.545,480.981
2024-07-17,0,S-ORA,44.0,0.0,0.0,0,26.73333333333333,24.575,55.16,648.305,484.575
2024-07-18,0,S-ORA,36.9,0.0,0.0,0,25.933333333333334,24.7125,55.95,631.806,494.748
2024-07-19,0,S-ORA,38.6,0.0,0.0,0,25.6,24.85,57.1,689.204,490.998
2024-07-20,1,S-ORA,43.2,0.0,0.0,0,26.33333333333333,24.9875,56.86,438.223,479.075
2024-07-21,1,S-ORA,52.5,0.0,0.0,0,27.7,25.125,57.6,484.956,358.225
2024-07-22,1,S-ORA,61.8,0.8666666666666636,0.9866380952380917,1,28.866666666666664,25.2625,58.29,358.653,238.588
2024-07-23,1,S-ORA,51.5,0.8666666666666636,0.9336888888888855,0,27.133333333333336,25.4,59.43,239.879,43.218
2024-07-24,1,S-ORA,63.3,1.0999999999999943,1.1853809523809462,1,28.23333333333333,25.566666666666663,59.99,138.317,43.24
2024-07-25,1,S-ORA,65.6,1.466666666666658,1.5418507936507844,2,28.366666666666664,25.73333333333333,60.4,115.096,43.488
2024-07-26,1,S-ORA,64.1,1.9999999999999893,2.0999523809523697,3,28.53333333333333,25.9,60.73,100.502,43.336
2024-07-27,1,S-ORA,64.2,2.033333333333321,2.156737301587288,4,28.03333333333333,26.066666666666663,61.03,94.838,43.292
2024-07-28,1,S-ORA,74.2,3.633333333333322,3.8310039682539565,5,29.6,26.23333333333333,61.3,89.781,43.259
2024-07-29,1,S-ORA,64.6,3.866666666666653,4.077031746031731,6,28.23333333333333,26.4,61.49,74.975,43.179
2024-07-30,1,S-GRN,68.1,4.2999999999999865,4.508140476190461,7,28.433333333333334,26.6,61.58,58.871,43.308
2024-07-31,1,S-GRN,75.3,5.399999999999988,5.629242857142844,8,29.1,26.8,61.61,48.448,43.257
2024-08-01,1,S-GRN,79.5,6.966666666666651,7.1743396825396655,9,29.566666666666663,27.0,61.62,47.82,44.705
2024-08-02,2,S-GRN,82.9,8.999999999999982,9.261857142857124,10,30.03333333333333,27.2,61.6,41.171,45.13
2024-08-03,2,S-RED,88.8,11.366666666666646,11.369914285714264,11,30.366666666666664,27.4,61.55,36.276,45.358
2024-08-04,2,S-RED,84.7,12.966666666666647,12.978707142857123,12,29.6,27.6,61.48,34.807,45.829
2024-08-05,2,S-RED,75.0,12.36666666666665,13.080694444444424,13,28.266666666666666,27.8,61.42,38.177,48.609
2024-08-06,2,S-RED,80.7,13.41666666666665,14.191319444444424,14,29.05,27.82857142857143,61.32,30.564,49.016
2024-08-07,2,S-RED,82.4,14.21666666666665,15.047664682539665,15,29.03333333333333,27.857142857142858,61.32,50.791,49.432
2024-08-08,2,S-GRN,70.0,13.849999999999987,14.659565476190462,0,27.3,27.88571428571429,61.25,36.148,49.28
2024-08-09,2,S-GRN,78.2,13.74999999999999,14.549791666666653,1,28.433333333333334,27.914285714285715,61.14,29.966,49.355
2024-08-10,2,S-GRN,80.7,14.516666666666659,15.361052777777767,2,28.8,27.942857142857143,61.02,29.009,49.732
2024-08-11,2,S-GRN,84.2,14.28333333333332,15.104965079365064,3,29.366666666666664,27.97142857142857,60.85,19.994,49.39
2024-08-12,2,S-GRN,87.8,15.84999999999999,16.094542857142848,4,29.8,28.0,60.65,23.541,57.259
2024-08-13,2,S-GRN,81.7,16.583333333333325,17.067803571428563,5,29.166666666666668,27.9,60.56,34.035,49.007
2024-08-14,2,S-GRN,80.8,16.61666666666666,17.09024166666666,6,29.133333333333336,27.8,60.36,14.425,48.818
2024-08-15,2,S-GRN,80.5,16.249999999999996,16.713124999999994,7,29.2,27.78,60.18,17.42,48.865
2024-08-16,2,S-GRN,79.4,15.316666666666666,15.753191666666666,8,29.1,27.76,59.99,15.528,48.704
2024-08-17,2,S-GRN,81.4,14.150000000000002,14.62604642857143,9,29.2,27.74,59.79,14.079,48.53
2024-08-18,2,S-GRN,79.3,13.583333333333332,14.040315476190473,10,29.03333333333333,27.72,59.58,11.489,48.351
2024-08-19,2,S-GRN,82.6,14.816666666666666,15.099241666666664,11,29.5,27.7,59.38,15.503,48.413
2024-08-20,2,S-GRN,80.8,15.366666666666667,15.665950793650794,12,29.6,27.633333333333333,59.28,29.435,47.578
2024-08-21,2,S-GRN,72.1,14.733333333333334,15.233565079365077,13,28.4,27.566666666666663,59.19,28.987,43.944
2024-08-22,2,S-GRN,70.2,15.0,15.532142857142857,14,28.266666666666666,27.5,59.13,26.054,36.883
2024-08-23,2,S-GRN,68.2,14.566666666666666,15.11569126984127,0,27.566666666666663,27.525,59.09,23.321,30.22
2024-08-24,2,S-GRN,70.6,13.766666666666666,14.278983333333331,0,27.666666666666668,27.55,59.05,22.657,30.249
2024-08-25,2,S-GRN,71.8,12.400000000000002,12.870314285714286,0,27.766666666666666,27.575000000000003,58.95,18.497,35.63
2024-08-26,2,S-GRN,69.8,10.600000000000001,11.000528571428571,0,27.53333333333333,27.6,58.82,20.551,42.715
2024-08-27,2,S-GRN,53.7,9.433333333333334,9.66310238095238,0,26.03333333333333,27.23333333333333,58.64,15.05,45.817
2024-08-28,2,S-GRN,54.1,8.299999999999997,8.382011904761901,0,26.6,26.866666666666667,58.47,16.769,46.347
2024-08-29,2,S-GRN,52.7,7.099999999999998,7.181649999999997,0,26.7,26.5,58.3,19.287,47.62
2024-08-30,2,S-GRN,57.7,5.9999999999999964,6.055714285714281,0,27.2,26.7,58.11,14.07,47.242
2024-08-31,2,S-GRN,55.8,4.799999999999997,4.8221714285714254,0,26.366666666666664,26.9,57.92,14.165,47.332
2024-09-01,2,S-GRN,59.0,3.7666666666666657,3.781374603174602,0,26.6,27.1,57.78,11.507,35.246
2024-09-02,2,S-GRN,49.3,2.2666666666666657,2.278647619047618,0,24.9,27.3,57.66,12.853,33.94
2024-09-03,2,S-GRN,56.0,0.6666666666666643,0.6696825396825372,0,26.53333333333333,27.366666666666667,57.56,14.649,30.851
2024-09-04,2,S-GRN,54.6,0.2666666666666657,0.2678730158730149,0,26.1,27.433333333333334,57.45,15.109,34.592
2024-09-05,2,S-GRN,59.7,0.0,0.0,0,26.633333333333336,27.5,57.3,9.829,36.557
2024-09-06,2,S-GRN,53.0,0.0,0.0,0,25.5,27.475,57.16,14.717,37.618
2024-09-07,2,S-GRN,58.0,0.0,0.0,0,26.2,27.45,57.03,13.9,36.955
2024-09-08,2,S-GRN,66.5,0.0,0.0,0,27.366666666666664,27.425,56.92,16.382,36.188
2024-09-09,2,S-GRN,74.0,0.6333333333333364,0.6346000000000029,1,28.633333333333336,27.4,56.79,10.332,31.843
2024-09-10,2,S-GRN,83.9,2.5833333333333357,2.588500000000002,2,29.95,27.566666666666663,56.7,16.511,32.81
2024-09-11,2,S-GRN,69.1,2.5833333333333357,2.628480158730161,0,27.53333333333333,27.73333333333333,56.56,10.289,33.475
2024-09-12,2,S-GRN,60.2,2.5833333333333357,2.705734126984129,0,26.0,27.9,56.51,25.098,34.892
2024-09-13,2,S-GRN,70.5,2.5833333333333357,2.7022896825396847,0,27.6,28.0,56.46,25.956,33.406
2024-09-14,2,S-GRN,77.1,3.0166666666666693,3.154284126984129,1,28.433333333333334,28.1,56.4,22.076,33.152
2024-09-15,2,S-GRN,78.5,4.016666666666669,4.199903174603176,2,29.0,28.2,56.32,19.275,33.477
2024-09-16,2,S-GRN,68.6,4.016666666666669,4.199903174603176,0,27.53333333333333,28.3,56.22,15.978,33.176
2024-09-17,2,S-GRN,86.3,5.383333333333333,5.628915873015871,1,29.366666666666664,28.4,56.12,16.236,32.863
2024-09-18,2,S-GRN,74.4,5.383333333333333,5.736326190476189,0,27.666666666666668,28.5,56.13,35.763,33.065
2024-09-19,2,S-GRN,74.4,5.383333333333333,5.574826190476188,0,27.35,28.6,56.37,73.944,33.412
2024-09-20,2,S-GRN,60.1,5.383333333333333,5.885777777777777,0,25.73333333333333,28.125,56.65,82.397,33.313
2024-09-21,2,S-GRN,48.7,5.383333333333333,6.866313492063491,0,20.73333333333333,27.65,64.01,1301.068,32.598
2024-09-22,2,S-GRN,46.8,5.383333333333333,6.867082539682538,0,21.133333333333333,27.175,68.71,846.021,34.754
2024-09-23,2,S-GRN,44.1,4.7499999999999964,6.059190476190471,0,20.33333333333333,26.7,69.71,204.251,33.215
2024-09-24,2,S-GRN,47.0,2.799999999999997,3.571733333333329,0,20.33333333333333,26.766666666666666,70.19,114.977,31.865
2024-09-25,2,S-GRN,49.0,2.799999999999997,3.4725333333333293,0,22.83333333333333,26.83333333333333,70.44,74.979,32.103
2024-09-26,2,S-GRN,49.8,2.799999999999997,3.4725333333333293,0,23.73333333333333,26.9,70.61,62.742,32.515
2024-09-27,2,S-GRN,47.5,2.799999999999997,3.3107999999999964,0,22.633333333333336,26.65,70.69,46.358,32.354
2024-09-28,2,S-GRN,42.1,2.3666666666666636,2.3670047619047585,0,22.53333333333333,26.4,70.73,39.479,32.368
2024-09-29,2,S-GRN,41.1,1.3666666666666636,1.3666666666666636,0,22.266666666666666,26.15,70.77,39.54,33.272
2024-09-30,2,S-GRN,42.3,1.3666666666666636,1.3666666666666636,0,20.566666666666663,25.9,70.71,23.286,34.342
2024-10-01,2,S-GRN,38.6,0.0,0.0,0,17.166666666666668,25.35,70.66,24.442,32.255
2024-10-02,2,S-GRN,35.1,0.0,0.0,0,14.466666666666669,24.8,70.66,31.22,32.064
2024-10-03,2,S-GRN,34.7,0.0,0.0,0,12.566666666666668,24.64,70.65,30.557,31.964
2024-10-04,2,S-GRN,34.5,0.0,0.0,0,15.233333333333334,24.48,70.62,26.442,31.93
2024-10-05,2,S-GRN,33.0,0.0,0.0,0,16.3,24.32,70.59,27.65,32.011
2024-10-06,2,S-GRN,33.4,0.0,0.0,0,16.0,24.16,70.55,24.181,31.846
2024-10-07,2,S-GRN,33.1,0.0,0.0,0,16.666666666666668,24.0,70.51,26.569,32.052
2024-10-08,2,S-GRN,31.5,0.0,0.0,0,16.366666666666664,23.9,70.46,22.506,32.485
2024-10-09,2,S-GRN,28.8,0.0,0.0,0,17.733333333333334,23.8,70.4,21.777,32.313
2024-10-10,2,S-GRN,29.7,0.0,0.0,0,17.0,23.7,70.32,19.156,32.494
2024-10-11,2,S-GRN,29.9,0.0,0.0,0,16.666666666666668,23.55,70.25,19.569,32.197
2024-10-12,2,S-GRN,29.1,0.0,0.0,0,16.233333333333334,23.4,70.16,18.349,32.371
2024-10-13,1,S-GRN,26.5,0.0,0.0,0,17.0,23.25,70.08,18.156,32.098
2024-10-14,1,S-GRN,26.8,0.0,0.0,0,17.400000000000002,23.1,70.04,24.5,32.273
2024-10-15,1,S-GRN,28.5,0.0,0.0,0,18.133333333333333,23.066666666666663,70.1,42.578,32.143
2024-10-16,1,S-GRN,26.8,0.0,0.0,0,18.53333333333333,23.03333333333333,70.08,30.017,32.679
2024-10-17,1,S-GRN,24.2,0.0,0.0,0,18.23333333333333,23.0,70.04,24.763,32.466
2024-10-18,1,S-GRN,22.3,0.0,0.0,0,19.266666666666666,22.75,70.24,66.445,32.25
2024-10-19,1,S-GRN,18.9,0.0,0.0,0,17.366666666666667,22.5,70.37,54.667,32.214
2024-10-20,1,S-GRN,17.6,0.0,0.0,0,13.2,22.25,70.47,49.644,32.085
2024-10-21,1,S-GRN,20.4,0.0,0.0,0,13.966666666666669,22.0,70.5,37.194,32.275
2024-10-22,1,S-GRN,20.0,0.0,0.0,0,16.733333333333334,21.87142857142857,70.63,56.05,32.282
2024-10-23,1,S-GRN,14.8,0.0,0.0,0,13.9,21.742857142857144,70.84,68.787,33.295
2024-10-24,1,S-GRN,17.5,0.0,0.0,0,11.9,21.614285714285717,71.06,69.859,32.471
2024-10-25,1,S-GRN,16.4,0.0,0.0,0,14.0,21.485714285714288,71.16,49.826,32.167
2024-10-26,0,S-GRN,14.1,0.0,0.0,0,16.633333333333333,21.357142857142858,71.23,43.857,31.77
2024-10-27,0,S-GRN,17.2,0.0,0.0,0,15.066666666666668,21.22857142857143,71.26,37.694,32.178
2024-10-28,0,S-GRN,13.6,0.0,0.0,0,14.733333333333334,21.1,71.27,33.578,32.093
2024-10-29,0,S-GRN,13.3,0.0,0.0,0,14.866666666666667,21.01428571428572,71.23,25.741,32.106
2024-10-30,0,S-GRN,14.7,0.0,0.0,0,14.466666666666669,20.92857142857143,71.23,31.862,32.428
2024-10-31,0,S-GRN,14.5,0.0,0.0,0,14.266666666666666,20.842857142857145,71.18,24.44,32.428
2024-11-01,0,S-GRN,12.6,0.0,0.0,0,13.433333333333332,20.757142857142856,71.16,27.796,32.107
2024-11-02,0,S-GRN,11.2,0.0,0.0,0,17.099999999999998,20.67142857142857,71.11,24.382,32.083
2024-11-03,0,S-GRN,13.1,0.0,0.0,0,15.533333333333331,20.585714285714285,71.07,24.525,32.364
2024-11-04,0,S-GRN,9.5,0.0,0.0,0,14.166666666666666,20.5,71.0,20.818,32.113
2024-11-05,0,S-GRN,8.7,0.0,0.0,0,9.866666666666667,20.32857142857143,70.93,19.484,32.043
2024-11-06,0,S-GRN,8.5,0.0,0.0,0,7.133333333333333,20.15714285714286,70.86,19.406,32.168
2024-11-07,0,S-GRN,9.8,0.0,0.0,0,7.399999999999999,19.985714285714288,70.82,24.641,31.759
2024-11-08,0,S-GRN,9.6,0.0,0.0,0,10.466666666666669,19.814285714285717,70.74,18.94,32.183
2024-11-09,0,S-GRN,9.6,0.0,0.0,0,12.366666666666667,19.642857142857142,70.66,19.646,32.459
2024-11-10,0,S-GRN,10.0,0.0,0.0,0,13.066666666666668,19.47142857142857,70.59,18.998,32.295
2024-11-11,0,S-GRN,10.0,0.0,0.0,0,12.766666666666666,19.3,70.53,22.193,32.037
2024-11-12,0,S-GRN,8.4,0.0,0.0,0,13.166666666666666,19.142857142857142,70.43,15.497,32.292
2024-11-13,0,S-GRN,9.4,0.0,0.0,0,12.733333333333334,18.985714285714288,70.36,19.046,31.826
2024-11-14,0,S-GRN,9.3,0.0,0.0,0,13.766666666666666,18.82857142857143,70.25,14.346,32.52
2024-11-15,0,S-GRN,7.5,0.0,0.0,0,14.6,18.67142857142857,70.18,19.597,32.218
2024-11-16,0,S-GRN,7.9,0.0,0.0,0,16.533333333333335,18.514285714285712,70.08,15.242,31.988
2024-11-17,0,S-GRN,4.3,0.0,0.0,0,8.933333333333334,18.357142857142858,70.0,17.901,31.904
2024-11-18,0,S-GRN,5.7,0.0,0.0,0,2.566666666666667,18.2,69.9,14.144,31.704
2024-11-19,0,S-GRN,8.7,0.0,0.0,0,5.133333333333334,18.014285714285712,69.79,11.737,31.239
2024-11-20,0,S-GRN,9.3,0.0,0.0,0,6.4,17.82857142857143,69.71,17.914,31.882
2024-11-21,0,S-GRN,8.6,0.0,0.0,0,9.4,17.642857142857142,69.63,19.409,32.042
2024-11-22,0,S-GRN,6.0,0.0,0.0,0,6.866666666666667,17.457142857142856,69.54,15.958,32.07
2024-11-23,0,S-GRN,9.0,0.0,0.0,0,4.766666666666667,17.27142857142857,69.45,16.098,32.127
2024-11-24,0,S-GRN,9.4,0.0,0.0,0,6.133333333333333,17.085714285714285,69.34,13.813,31.988
2024-11-25,0,S-GRN,4.2,0.0,0.0,0,9.3,16.9,69.25,15.627,32.117
2024-11-26,0,S-GRN,4.2,0.0,0.0,0,7.766666666666666,16.7,69.26,33.965,32.018
2024-11-27,0,S-GRN,4.3,0.0,0.0,0,1.9666666666666663,16.5,69.2,21.978,30.879
2024-11-28,0,S-GRN,5.4,0.0,0.0,0,2.766666666666667,16.3,69.19,27.534,30.94
2024-11-29,0,S-GRN,7.2,0.0,0.0,0,2.266666666666667,16.099999999999998,69.18,31.237,31.446
2024-11-30,0,S-GRN,8.9,0.0,0.0,0,4.366666666666666,15.9,69.14,24.532,32.038
2024-12-01,0,S-GRN,10.6,0.0,0.0,0,6.666666666666667,15.7,69.09,23.625,31.962
2024-12-02,0,S-GRN,7.5,0.0,0.0,0,7.933333333333334,15.5,69.04,22.49,32.281
2024-12-03,0,S-GRN,6.3,0.0,0.0,0,1.8666666666666665,15.242857142857142,69.01,27.157,32.086
2024-12-04,0,S-GRN,7.6,0.0,0.0,0,3.033333333333333,14.985714285714286,68.93,18.998,31.418
2024-12-05,0,S-GRN,6.6,0.0,0.0,0,4.233333333333333,14.728571428571428,68.9,27.736,33.215
2024-12-06,0,S-GRN,5.6,0.0,0.0,0,3.5666666666666664,14.471428571428572,68.85,22.58,32.286
2024-12-07,0,S-GRN,6.7,0.0,0.0,0,0.9666666666666668,14.214285714285714,68.78,19.94,32.274
2024-12-08,0,S-GRN,6.3,0.0,0.0,0,-0.0333333333333333,13.957142857142856,68.73,25.047,32.111
2024-12-09,0,S-GRN,9.4,0.0,0.0,0,1.4333333333333331,13.7,68.65,17.973,32.371
2024-12-10,0,S-GRN,8.1,0.0,0.0,0,2.966666666666667,13.5,68.62,26.443,32.255
2024-12-11,0,S-GRN,9.7,0.0,0.0,0,1.9666666666666663,13.3,68.53,16.591,31.666
2024-12-12,0,S-GRN,8.5,0.0,0.0,0,0.5333333333333333,13.1,68.47,22.602,32.277
2024-12-13,0,S-GRN,8.0,0.0,0.0,0,0.6333333333333333,12.9,68.37,14.129,32.085
2024-12-14,0,S-GRN,6.1,0.0,0.0,0,-0.2,12.7,68.28,16.251,31.984
2024-12-15,0,S-GRN,6.7,0.0,0.0,0,1.3333333333333333,12.5,68.2,17.953,31.95
2024-12-16,0,S-GRN,7.7,0.0,0.0,0,2.0,12.3,68.13,21.108,32.065
2024-12-17,0,S-GRN,6.4,0.0,0.0,0,1.0,12.071428571428571,68.03,13.314,31.975
2024-12-18,0,S-GRN,5.3,0.0,0.0,0,-2.433333333333333,11.842857142857143,67.95,18.228,32.057
2024-12-19,0,S-GRN,9.5,0.0,0.0,0,-2.533333333333333,11.614285714285714,67.9,24.128,32.311
2024-12-20,0,S-GRN,10.1,0.0,0.0,0,0.0666666666666666,11.385714285714286,67.79,14.393,32.191
2024-12-21,0,S-GRN,4.1,0.0,0.0,0,-0.0333333333333333,11.157142857142857,67.73,20.102,31.913
2024-12-22,0,S-GRN,5.6,0.0,0.0,0,-3.1,10.928571428571429,67.64,16.929,32.026
2024-12-23,0,S-GRN,9.3,0.0,0.0,0,-1.0666666666666669,10.7,67.54,15.405,32.341
2024-12-24,0,S-GRN,8.3,0.0,0.0,0,-0.0999999999999999,10.585714285714284,67.46,18.033,32.078
2024-12-25,0,S-GRN,9.1,0.0,0.0,0,1.5,10.471428571428572,67.37,16.089,32.246
2024-12-26,0,S-GRN,4.0,0.0,0.0,0,2.0,10.357142857142858,67.26,14.264,31.98
2024-12-27,0,S-GRN,6.2,0.0,0.0,0,-1.7,10.242857142857142,67.17,16.256,32.043
2024-12-28,0,S-GRN,4.8,0.0,0.0,0,-2.433333333333333,10.128571428571428,67.09,18.266,31.925
2024-12-29,0,S-GRN,8.5,0.0,0.0,0,1.2666666666666666,10.014285714285714,67.03,21.421,31.863
2024-12-30,0,S-GRN,7.8,0.0,0.0,0,5.233333333333333,9.9,66.91,11.619,32.146
2024-12-31,0,S-GRN,3.9,0.0,0.0,0,1.7666666666666666,9.771428571428572,66.81,14.545,32.123
2025-01-01,0,S-GRN,8.9,0.0,0.0,0,1.4666666666666668,9.642857142857142,66.72,17.053,32.642
2025-01-02,0,S-GRN,8.0,0.0,0.0,0,0.8666666666666666,9.514285714285714,66.6,12.622,33.093
2025-01-03,0,S-GRN,5.7,0.0,0.0,0,-0.2666666666666666,9.385714285714286,66.5,16.194,33.044
2025-01-04,0,S-GRN,8.3,0.0,0.0,0,-0.1,9.257142857142858,66.4,16.019,33.058
2025-01-05,0,S-GRN,9.5,0.0,0.0,0,0.8333333333333334,9.128571428571428,66.34,22.11,32.896
2025-01-06,0,S-GRN,4.0,0.0,0.0,0,1.7000000000000002,9.0,66.22,12.02,33.032
2025-01-07,0,S-GRN,5.5,0.0,0.0,0,-1.7666666666666666,8.82857142857143,66.13,17.005,32.444
2025-01-08,0,S-GRN,6.4,0.0,0.0,0,-2.5,8.657142857142857,66.04,17.93,33.087
2025-01-09,0,S-GRN,3.8,0.0,0.0,0,-8.633333333333333,8.485714285714286,65.95,17.634,33.049
2025-01-10,0,S-GRN,7.5,0.0,0.0,0,-7.833333333333333,8.314285714285715,65.82,10.441,33.0
2025-01-11,0,S-GRN,8.2,0.0,0.0,0,-4.066666666666666,8.142857142857142,65.75,20.499,33.118
2025-01-12,0,S-GRN,8.2,0.0,0.0,0,-2.833333333333333,7.9714285714285715,65.62,10.257,33.179
2025-01-13,0,S-GRN,7.9,0.0,0.0,0,0.0333333333333333,7.8,65.52,17.135,33.299
2025-01-14,0,S-GRN,4.8,0.0,0.0,0,3.8333333333333335,7.728571428571429,65.38,9.168,33.321
2025-01-15,0,S-GRN,3.7,0.0,0.0,0,-2.3666666666666667,7.657142857142857,65.3,18.364,33.217
2025-01-16,0,S-GRN,7.0,0.0,0.0,0,0.0666666666666667,7.585714285714285,65.2,17.074,33.258
2025-01-17,0,S-GRN,8.6,0.0,0.0,0,0.5333333333333333,7.514285714285714,65.12,18.456,33.151
2025-01-18,0,S-GRN,9.8,0.0,0.0,0,-0.0333333333333333,7.442857142857143,65.04,19.705,33.249
2025-01-19,0,S-GRN,9.7,0.0,0.0,0,1.0,7.371428571428571,64.93,13.956,33.25
2025-01-20,0,S-GRN,9.0,0.0,0.0,0,1.9666666666666663,7.3,64.82,14.376,33.182
2025-01-21,0,S-GRN,9.3,0.0,0.0,0,1.6666666666666667,7.235714285714286,64.71,13.802,33.124
2025-01-22,0,S-GRN,8.8,0.0,0.0,0,2.4,7.171428571428572,64.59,12.961,32.997
2025-01-23,0,S-GRN,8.8,0.0,0.0,0,1.7999999999999998,7.107142857142857,64.47,13.202,33.017
2025-01-24,0,S-GRN,8.2,0.0,0.0,0,1.6,7.042857142857143,64.39,18.424,33.021
2025-01-25,0,S-GRN,4.7,0.0,0.0,0,3.8,6.978571428571429,64.3,17.333,32.917
2025-01-26,0,S-GRN,5.7,0.0,0.0,0,4.4,6.914285714285715,64.19,13.721,33.017
2025-01-27,0,S-GRN,4.9,0.0,0.0,0,-0.0333333333333333,6.85,64.09,16.354,32.773
2025-01-28,0,S-GRN,3.6,0.0,0.0,0,-1.8333333333333333,6.785714285714286,63.99,14.303,32.633
2025-01-29,0,S-GRN,3.6,0.0,0.0,0,-3.4333333333333336,6.721428571428572,63.92,21.363,32.445
2025-01-30,0,S-GRN,8.3,0.0,0.0,0,-2.766666666666667,6.6571428571428575,63.84,17.705,32.36
2025-01-31,0,S-GRN,8.7,0.0,0.0,0,0.8666666666666666,6.592857142857143,63.74,15.628,32.788
2025-02-01,0,S-GRN,7.7,0.0,0.0,0,2.9333333333333336,6.5285714285714285,63.65,17.837,32.93
2025-02-02,0,S-GRN,8.0,0.0,0.0,0,1.6666666666666667,6.464285714285714,63.54,14.41,32.995
2025-02-03,0,S-GRN,3.6,0.0,0.0,0,-2.0666666666666664,6.4,63.47,20.769,32.994
2025-02-04,0,S-GRN,3.5,0.0,0.0,0,-6.966666666666666,6.257142857142857,63.34,10.813,32.93
2025-02-05,0,S-GRN,3.5,0.0,0.0,0,-6.9,6.114285714285715,63.24,15.335,33.141
2025-02-06,0,S-GRN,5.8,0.0,0.0,0,-5.0,5.971428571428572,63.17,21.015,33.008
2025-02-07,0,S-GRN,3.5,0.0,0.0,0,-6.7,5.828571428571429,63.07,15.847,32.834
2025-02-08,0,S-GRN,4.6,0.0,0.0,0,-7.399999999999999,5.685714285714286,62.96,13.326,33.059
2025-02-09,0,S-GRN,6.2,0.0,0.0,0,-4.266666666666667,5.542857142857144,62.85,14.653,32.92
2025-02-10,0,S-GRN,6.9,0.0,0.0,0,-2.9,5.4,62.79,22.634,32.745
2025-02-11,0,S-GRN,8.8,0.0,0.0,0,-0.6333333333333333,5.428571428571429,62.7,17.535,33.15
2025-02-12,0,S-GRN,5.3,0.0,0.0,0,0.6,5.457142857142857,62.6,14.458,32.877
2025-02-13,0,S-GRN,3.9,0.0,0.0,0,0.5333333333333333,5.485714285714286,62.51,18.19,33.187
2025-02-14,0,S-GRN,8.0,0.0,0.0,0,2.566666666666667,5.514285714285714,62.44,21.682,32.938
2025-02-15,0,S-GRN,8.9,0.0,0.0,0,2.2666666666666666,5.542857142857143,62.34,15.449,32.973
2025-02-16,0,S-GRN,5.6,0.0,0.0,0,4.5,5.571428571428571,62.23,14.664,33.085
2025-02-17,0,S-GRN,3.4,0.0,0.0,0,0.8333333333333334,5.6,62.13,15.294,33.044
2025-02-18,0,S-GRN,3.4,0.0,0.0,0,-1.4,5.5285714285714285,62.04,17.67,33.056
2025-02-19,0,S-GRN,3.4,0.0,0.0,0,-2.2666666666666666,5.457142857142856,61.93,14.253,33.142
2025-02-20,0,S-GRN,3.4,0.0,0.0,0,-2.533333333333333,5.385714285714285,61.84,16.499,32.701
2025-02-21,0,S-GRN,3.3,0.0,0.0,0,-2.1,5.314285714285714,61.74,15.583,32.55
2025-02-22,0,S-GRN,3.8,0.0,0.0,0,-1.7,5.242857142857143,61.65,16.493,32.73
2025-02-23,0,S-GRN,3.3,0.0,0.0,0,-3.0666666666666664,5.171428571428571,61.56,17.054,32.692
2025-02-24,0,S-GRN,3.9,0.0,0.0,0,-1.4666666666666668,5.1,61.45,13.868,32.603
2025-02-25,0,S-GRN,5.4,0.0,0.0,0,1.0666666666666669,5.125,61.35,15.595,33.08
2025-02-26,0,S-GRN,4.1,0.0,0.0,0,4.533333333333333,5.15,61.24,14.737,32.852
2025-02-27,0,S-GRN,8.7,0.0,0.0,0,5.3,5.175,61.16,18.706,33.055
2025-02-28,0,S-GRN,7.7,0.0,0.0,0,8.733333333333334,5.199999999999999,61.05,13.776,33.083
2025-03-01,0,S-GRN,9.0,0.0,0.0,0,5.7,5.225,60.93,10.672,29.958
2025-03-02,0,S-GRN,3.3,0.0,0.0,0,8.866666666666667,5.25,60.89,23.851,32.23
2025-03-03,0,S-GRN,3.4,0.0,0.0,0,2.8000000000000003,5.275,60.98,48.522,32.857
2025-03-04,0,S-GRN,3.5,0.0,0.0,0,2.6,5.3,61.15,63.691,32.965
2025-03-05,0,S-GRN,6.5,0.0,0.0,0,4.666666666666667,5.45,61.36,68.535,32.966
2025-03-06,0,S-GRN,6.7,0.0,0.0,0,4.466666666666667,5.6,61.47,51.306,33.105
2025-03-07,0,S-GRN,7.9,0.0,0.0,0,5.0,5.75,61.55,48.0,33.154
2025-03-08,0,S-GRN,6.7,0.0,0.0,0,6.166666666666667,5.9,61.58,38.214,32.96
2025-03-09,0,S-GRN,8.3,0.0,0.0,0,6.066666666666666,6.05,61.61,37.163,33.205
2025-03-10,0,S-GRN,8.2,0.0,0.0,0,7.399999999999999,6.2,61.65,40.15,33.075
